analysis,created_time,favorite_count,full_text,polarity,retweet_count,tweet_id,user_id,username,clean_text
positive,2021-05-01 21:52:18,0,Moderna is working on a more stable vaccine,0.5,0,1388672666261856257,4135773976,finn_charlene,Moderna working stable vaccine
positive,2021-04-30 13:00:15,2,The Moderna and Pfizer vaccines require two doses and they are not interchangeable Remember to schedule your second shot 21 or 28 days after the first depending on which vaccine you get COVIDVaccine,0.125,0,1388176384812589057,28558205,TRICARE,The Moderna Pfizer vaccines require two doses interchangeable Remember schedule second shot 21 28 days first depending vaccine get COVIDVaccine
positive,2021-04-28 14:22:43,21,I know everyone is stoked for their AZ Moderna and pfizers but what about that Vaccine that s goofy buddy in Ontario is making was that just a wealth transfer someone should investigate,0.5,3,1387472362623307776,299935938,OmarX204,I know everyone stoked AZ Moderna pfizers Vaccine goofy buddy Ontario making wealth transfer someone investigate
negative,2021-05-04 15:54:40,0,I had the Moderna vaccine and the only reaction I had after my second shot was a sore arm and a little fatigue My wife had flu like symptoms that lasted less than a day,-0.0885416667,0,1389669828542226434,2246317455,miguitarguy,I Moderna vaccine reaction I second shot sore arm little fatigue My wife flu like symptoms lasted less day
positive,2021-05-01 11:17:15,2,The UK has ordered more than 400m doses of 7 different vaccines including 100m from AstraZeneca 40m from Pfizer and 17m from Moderna Given vaccine supply hiccups have already occurred and more will likely crop up any additional shots are beneficial,0.25,0,1388512852298797062,1185531782952816640,The12fthOfNever,The UK ordered 400m doses 7 different vaccines including 100m AstraZeneca 40m Pfizer 17m Moderna Given vaccine supply hiccups already occurred likely crop additional shots beneficial
positive,2021-04-30 15:05:29,0,huh interesting got my 2nd moderna vaccine shot on top of my shoulder instead of side of arm,0.3333333333,0,1388207901118844928,18399799,mars_seven,huh interesting got 2nd moderna vaccine shot top shoulder instead side arm
positive,2021-05-03 14:42:48,1,Btw forgot to say my girlfriend got the moderna vaccine yesterday so really appreciate that,0.2,0,1389289353592066049,1040315537191067648,BestGirlMiwa,Btw forgot say girlfriend got moderna vaccine yesterday really appreciate
neutral,2021-05-01 12:20:03,0,WHO gives emergency use listing to Moderna s COVID 19 vaccine,0.0,0,1388528656528535557,40316307,SimilkameenNews,WHO gives emergency use listing Moderna COVID 19 vaccine
neutral,2021-04-30 18:11:40,0,Coronavirus WHO lists Moderna vaccine for emergency use The U S vaccine is the fifth jab to earn WHO s emergency listing The World Health Organization on Friday said it had listed the anti COVID 19 Mode,0.0,0,1388254754544005120,1334017178,allplacesmap,Coronavirus WHO lists Moderna vaccine emergency use The U S vaccine fifth jab earn WHO emergency listing The World Health Organization Friday said listed anti COVID 19 Mode
neutral,2021-05-04 14:51:44,2,Yes I have also heard that the second one has to be the same type of vaccine if not the same brand ie Can t have Pfizer or Moderna for our second shot,0.0,0,1389653991856955398,352120021,NicDea48,Yes I also heard second one type vaccine brand ie Can Pfizer Moderna second shot
neutral,2021-04-29 11:05:22,1,My family in Taiwan is telling me that they re scared to get the AZ vaccine because of reports of blood clots They re holding out for an alternative like Pfizer Moderna but it doesn t look like they ll be getting those any time soon,0.0,0,1387785082786787333,16733010,howardleu,My family Taiwan telling scared get AZ vaccine reports blood clots They holding alternative like Pfizer Moderna look like getting time soon
negative,2021-05-02 18:18:31,0,I was wondering given all the TRIPS stories who owns all the core IP for the mRNA tech at Moderna and BioNTech If it UPenn in both cases I also wonder how the vaccine specific patents work given the two are almost identical down to the lipid structures,-0.0777777778,0,1388981254247309312,128416123,rikeijames,I wondering given TRIPS stories owns core IP mRNA tech Moderna BioNTech If UPenn cases I also wonder vaccine specific patents work given two almost identical lipid structures
positive,2021-04-28 13:01:28,0,Hawthorne Pharmacy is offering the Moderna COVID 19 vaccine at select locations We are also offering 2nd doses to anyone who has received their first Moderna shot at another vaccination site Call your local Hawthorne today,0.0833333333,0,1387451915320111104,559511263,HawthornePharm,Hawthorne Pharmacy offering Moderna COVID 19 vaccine select locations We also offering 2nd doses anyone received first Moderna shot another vaccination site Call local Hawthorne today
neutral,2021-04-28 14:11:47,0,Card carrying member of ANTIFA covid19 vaccine moderna firstdose,0.0,0,1387469610916753412,193204422,mikebenson82,Card carrying member ANTIFA covid19 vaccine moderna firstdose
positive,2021-05-01 12:33:54,0,Free walk in vaccine clinic Moderna until 1 pm today Saturday 5 1 at Lord Chesterfield apartments parking lot Framingham,0.4,0,1388532140153970692,884247936691052544,FramDist2,Free walk vaccine clinic Moderna 1 pm today Saturday 5 1 Lord Chesterfield apartments parking lot Framingham
neutral,2021-04-28 16:54:08,6,Second dose of the Moderna vaccine done Now just have to wait two weeks So thankful to the scientists and healthcare professionals who helped make this possible,0.0,0,1387510466818318336,25200142,joelds,Second dose Moderna vaccine done Now wait two weeks So thankful scientists healthcare professionals helped make possible
neutral,2021-04-29 14:09:34,0,Moderna ramps up COVID 19 vaccine supply to 3 billion doses in 2022,0.0,0,1387831440952336386,1014927366265692161,biosims,Moderna ramps COVID 19 vaccine supply 3 billion doses 2022
positive,2021-04-30 19:09:06,0,Vaccine appointments are available at Rite Aid Pharmacy Moderna 5224 5th Avenue Brooklyn NY 11220,0.4,0,1388269207389982723,1375448650365739010,nyc_vaccine,Vaccine appointments available Rite Aid Pharmacy Moderna 5224 5th Avenue Brooklyn NY 11220
positive,2021-05-02 13:22:04,2,Instead of INGOs pouring in donations to India and Nepal Maybe it would be nice if they send vaccines instead Everyone in US are eligible to get vaccine since April 19 If Pfizer and Moderna are producing more than what s needed maybe they can send it there usaid,0.55,0,1388906647427461126,19765989,anup756,Instead INGOs pouring donations India Nepal Maybe would nice send vaccines instead Everyone US eligible get vaccine since April 19 If Pfizer Moderna producing needed maybe send usaid
neutral,2021-04-28 19:56:52,0,Searching for Covid19 Vaccine Appointment for TEXAS Texas link BELLCounty also theres CVS Walgreens wallmart websites for your local location 1 8 COVID19 vaccine Pfizer Moderna JohnsonandJohnson,0.0,0,1387556453368610817,533511700,msA_Rod2012,Searching Covid19 Vaccine Appointment TEXAS Texas link BELLCounty also theres CVS Walgreens wallmart websites local location 1 8 COVID19 vaccine Pfizer Moderna JohnsonandJohnson
positive,2021-04-28 16:38:01,3,So some people can book appointment and get Moderna Pfizer while others line up for hours hoping to maybe get a vaccine and that vaccine is more likely AstraZeneca No matter what the vaccine something is better than nothing right now but why can t they have appointments too,0.32142857140000003,0,1387506409558921224,1304084851792936961,KO08103566,So people book appointment get Moderna Pfizer others line hours hoping maybe get vaccine vaccine likely AstraZeneca No matter vaccine something better nothing right appointments
positive,2021-05-04 19:38:40,0,Vaccine appointments are available at Rite Aid Pharmacy Moderna 109 07 101st Avenue Queens NY 11419,0.4,0,1389726198910042112,1375448650365739010,nyc_vaccine,Vaccine appointments available Rite Aid Pharmacy Moderna 109 07 101st Avenue Queens NY 11419
neutral,2021-05-04 17:16:06,0,Canadians should wait for Pfizer or Moderna vaccine if they can federal advisory committee says,0.0,0,1389690322100228097,145002249,RobYEG,Canadians wait Pfizer Moderna vaccine federal advisory committee says
neutral,2021-05-01 21:57:40,0,There were 121 reports of Guillain Barr Syndrome with 44 of cases attributed to Pfizer 43 to Moderna and 17 to J amp J There were 33 673 reports of anaphylaxis with 39 of cases attributed to Pfizer s vaccine 44 to Moderna and 16 to J amp J,0.0,0,1388674016735531008,2185554632,SemperArgentum,There 121 reports Guillain Barr Syndrome 44 cases attributed Pfizer 43 Moderna 17 J amp J There 33 673 reports anaphylaxis 39 cases attributed Pfizer vaccine 44 Moderna 16 J amp J
neutral,2021-04-28 19:06:29,5,My job is giving us 400 if we get the Covid vaccine Yea Moderna me please,0.0,0,1387543771500404743,53092838,SincerelyRenica,My job giving us 400 get Covid vaccine Yea Moderna please
neutral,2021-04-29 15:13:54,0,Ontario to expand Pfizer Moderna COVID 19 vaccine eligibility to all adults by end of May onhealth,0.0,0,1387847629724430343,33337176,filipeduarte81,Ontario expand Pfizer Moderna COVID 19 vaccine eligibility adults end May onhealth
neutral,2021-05-03 12:15:00,160,A donation from Sweden and a Moderna deal boosts the COVAX vaccine programme with a rollout of 500 million doses,0.0,39,1389252158185512960,4970411,AJEnglish,A donation Sweden Moderna deal boosts COVAX vaccine programme rollout 500 million doses
positive,2021-04-28 17:52:38,14,Just got my first shot of the Moderna vaccine,0.25,0,1387525189143961600,126458765,setaimx,Just got first shot Moderna vaccine
positive,2021-05-02 15:12:08,0,Our final question answered for WorldImmunisationWeek I heard mRNA vaccines like those from Pfizer and Moderna modify human DNA is this true No receiving an mRNA vaccine will not alter your DNA Source VaccinesWork,0.1166666667,0,1388934347676430339,74150233,yorkshiremesmac,Our final question answered WorldImmunisationWeek I heard mRNA vaccines like Pfizer Moderna modify human DNA true No receiving mRNA vaccine alter DNA Source VaccinesWork
negative,2021-05-01 18:17:17,0,Besides diving into the social commentary on how debased american culture is to other folks by their vaccine brand I learned we have academics that are branding themselves as TikTok scholars pfizergang modernavaccine pfizer CovidVaccine,-0.0305555556,0,1388618556531691522,45889088,chuckcbaker,Besides diving social commentary debased american culture folks vaccine brand I learned academics branding TikTok scholars pfizergang modernavaccine pfizer CovidVaccine
positive,2021-04-30 19:42:13,1,ModernaVaccine CovidVaccine Yay Got my 1st shot of Moderna vaccine today I feel Thankful Excited Happy I am lined up for 2nd shot next month Was simple and easy yay Stay safe,0.3011904762,0,1388277539655745536,2253751458,KristyLW79,ModernaVaccine CovidVaccine Yay Got 1st shot Moderna vaccine today I feel Thankful Excited Happy I lined 2nd shot next month Was simple easy yay Stay safe
positive,2021-05-02 10:49:59,0,And by April 30th was able to book an appointment for the following week at a Hamilton Covid vaccine centre where they re administering doses from either Moderna or Pfizer Excellent site app very simple to use fast amp efficient You can also book 2nd dose 16 weeks later,0.2428571429,0,1388868375816937473,454597307,HRHDMK,And April 30th able book appointment following week Hamilton Covid vaccine centre administering doses either Moderna Pfizer Excellent site app simple use fast amp efficient You also book 2nd dose 16 weeks later
neutral,2021-05-01 08:12:14,3,The mRNA vaccine from Moderna joins vaccines from AstraZeneca Pfizer BioNTech and Johnson amp Johnson in receiving the WHO s emergency use listing COVID19 CovidVaccine,0.0,3,1388466290415734791,22763833,Outlookindia,The mRNA vaccine Moderna joins vaccines AstraZeneca Pfizer BioNTech Johnson amp Johnson receiving WHO emergency use listing COVID19 CovidVaccine
positive,2021-05-03 14:42:30,1,H Why would they do Where does this vaccine fit Why would anyone get a vaccine from India when there s sufficient supply of Moderna Pfizer and J amp J,0.4,0,1389289277205348352,1290867390960422917,aristelius,H Why would Where vaccine fit Why would anyone get vaccine India sufficient supply Moderna Pfizer J amp J
negative,2021-05-02 18:11:28,3,I know someone who had covid and had a reaction to Moderna It s still better to get the vaccine then to get Covid again At the end of the day that s what it all comes down to Any reaction from the vaccine is not as bad as covid,-0.1185185185,0,1388979480882946050,4693221872,SugoiShawn,I know someone covid reaction Moderna It still better get vaccine get Covid At end day comes Any reaction vaccine bad covid
